"arm","sudo","sudo_mi","T_U_plug","T_W_plug","T_U_os","T_W_os","PL_OS","B_total","B_X","B_D","B_D_first","B_X_first","direct_treat_err","mean_lambda","mean_nz","d_selected","min_p","min_q","oracle","n","p","seed"
"unpen",1.58919691734125,1.62964687859328,1.72651454822706,1.72713000342184,1.62039893845331,1.59057855446934,1.57486869205063,0.0307934022030622,-0.0878023216566543,0.118595723859717,0.123471134214952,-0.102389248782654,0.226596280466873,0.0341919705446207,22.2,1,0.212886408276424,0.0627332680869309,1.62415352021773,1000,500,1011114
"pen",1.67358074643167,1.67870677882849,1.51316940636627,1.51356673525749,1.7865287180453,1.79749081230047,1.8135302153872,-0.0714285146914364,-0.0780497809515768,0.00662126626014044,0.00713228422048127,-0.0962965910322596,0.0131113783800167,0.0345890294827067,19.8,1,0.279237299336698,0.0842571354645302,1.80517701830707,1000,500,1011115
"unpen",1.87634134040599,1.89308880418683,1.96526195033508,1.96558149154617,1.8148985103598,1.80556485078045,1.81905405326265,0.129691575304733,-0.109309404785501,0.239000980090234,0.247113581819376,-0.128124336221875,0.464992647900721,0.0391654189068148,11.6,1,0.292566856558822,0.0742832559832922,1.80517701830707,1000,500,1011115
"pen",1.62551179449211,1.6164916473236,1.41664192627259,1.41740863647368,1.79641291171599,1.80624628508578,1.85072911665423,-0.0881159785165095,-0.0441451230603862,-0.0439708554561233,-0.0446966202963444,-0.0657027485845899,-0.0836947626742203,0.041186870004168,9,1,0.344020287064808,0.0895749348401755,1.85376011559362,1000,500,1011116
"unpen",1.88265819243881,1.87426452671383,1.94039718846659,1.94101031503607,1.83590048622686,1.83594195108226,1.8447005969007,0.157056166116835,-0.0808819192357963,0.237938085352631,0.237087809311591,-0.0995762899509135,0.440030776847765,0.0496735877938252,4.8,1,0.370676854361407,0.084945380355475,1.85376011559362,1000,500,1011116
"pen",1.43427589388173,1.45877549461585,1.36780699021662,1.368459484428,1.54584647215705,1.5380417368659,1.5340454855953,-0.146864515427768,-0.0809191039839005,-0.0659454114438672,-0.0710719046089234,-0.096451814129189,-0.132474530947243,0.0340227160904821,23.2,1,0.179372551113764,0.0692031327593298,1.63217264855502,1000,500,1011117
"unpen",1.60291181169545,1.64073895124872,1.77758723959308,1.77785290151223,1.57211194111012,1.53392481778777,1.53755875832983,0.0268685777092392,-0.113042314804723,0.139910892513962,0.15089211199668,-0.130397189163992,0.277433967734221,0.0369764306715966,19.6,1,0.160587742911251,0.0584359586927534,1.63217264855502,1000,500,1011117
"pen",1.30798796198249,1.28438993629823,1.11856309985668,1.11882878209478,1.40131403507297,1.40594780937137,1.46492908281755,-0.230810084785805,-0.0381527358789367,-0.192657348906868,-0.204253353361796,-0.0519846321823732,-0.381649576923622,0.0383528925155595,12.2,1,0.243260602141869,0.0701144648860427,1.46680991767736,1000,500,1011118
"unpen",1.49426326517156,1.48161831731066,1.56042044287379,1.56061674688264,1.43225145839521,1.43062375559582,1.46381069785405,-0.042755711851596,-0.0737185724250508,0.0309628605734549,0.0321177386630961,-0.0853408277594665,0.0601510443947053,0.0389205817653277,11.2,1,0.254875893800436,0.0590386669273407,1.46680991767736,1000,500,1011118
"pen",1.41923244156933,1.42753399489353,1.28336614365428,1.28290720051167,1.5184216894599,1.52216903998283,1.52150566707229,-0.169518266353639,-0.0579277808795216,-0.111590485474117,-0.117874239473022,-0.0788239843602602,-0.216414231806672,0.0327765828761174,28.4,1,0.299300242312134,0.0880298142848314,1.53344388360547,1000,500,1011119
"unpen",1.59489253212731,1.62028730565819,1.68605697429361,1.68568989899204,1.56526991873581,1.55794779821166,1.55316701177235,0.00226311039408167,-0.0949702937399244,0.0972334041340061,0.101401097395261,-0.114210569974177,0.186402528234905,0.0418685601337438,10.2,1,0.32637465447105,0.0816065777033063,1.53344388360547,1000,500,1011119
"pen",1.40406746479378,1.37143222832619,1.2301298144476,1.22988673026545,1.48874684683891,1.4989175001517,1.52828012925835,-0.176791353702212,-0.0377729298396339,-0.139018423862578,-0.145765373692082,-0.0534344718656605,-0.269651640787915,0.0320653372987176,23.2,1,0.179921537834473,0.0721454556446764,1.46902844587852,1000,500,1011120
"unpen",1.57100834283464,1.55144060720451,1.62647579894418,1.62624677029666,1.5137708031296,1.51142017534161,1.5228298521722,-0.00423449665344529,-0.0706603001226632,0.0664258034692179,0.0688205731186714,-0.0843548094480154,0.126429140801974,0.0329378357146764,21.8,1,0.165269752827206,0.0606219381105521,1.46902844587852,1000,500,1011120
"pen",1.40951647766114,1.41535649724976,1.28006773005158,1.28098980591028,1.52167155613594,1.53470730646068,1.54356185469861,-0.175562579176182,-0.0658306016700874,-0.109731977506095,-0.117152343562527,-0.0803633807727118,-0.219363141379351,0.0327464637108738,23.6,1,0.247173912706496,0.102108113524733,1.53941543853096,1000,500,1011121
"unpen",1.57350825885404,1.58078010999583,1.6653386958653,1.6662451560946,1.53137409555283,1.53196661289351,1.54100556736526,-0.00946927379647017,-0.094126630477926,0.0846573566814559,0.0896830414437736,-0.108092895541558,0.165902536831077,0.0338750388263703,20,1,0.224638230451241,0.0895350261645351,1.53941543853096,1000,500,1011121
"pen",1.27532734562878,1.31105976038221,1.15036855020789,1.15056809788108,1.42224458580323,1.42913583379528,1.42725059938872,-0.22224015710026,-0.0480850496850807,-0.17415510741518,-0.185807954471232,-0.0663944775671786,-0.350120588741398,0.0349883934024538,21,1,0.236785992765091,0.0794266658131264,1.35286534743516,1000,500,1011122
"unpen",1.4519182386183,1.50422838635301,1.58505406713838,1.58538309023442,1.47449435132324,1.45905621501936,1.44803024459006,-0.0473523104639638,-0.0901670165510341,0.0428147060870704,0.0456663289227519,-0.107417734249871,0.0851925656360302,0.0427071839730594,11.2,1,0.236548687312784,0.074272522727019,1.35286534743516,1000,500,1011122
"pen",1.05626408454801,1.03136230810331,0.8583942126411,0.858400251490765,1.16534402798817,1.17202952544777,1.16498878043792,-0.349682609150126,-0.0315661748549742,-0.318116434295152,-0.344630929403911,-0.05357260085603,-0.64173485421234,0.0383202080389836,12.8,1,0.343380729166176,0.139187876051652,1.14904287444559,1000,500,1011123
"unpen",1.21713682331674,1.20247556859922,1.277505828355,1.27687790257063,1.17932939666175,1.18248279528515,1.1655210498441,-0.183958314995855,-0.0729435107412026,-0.111014804254652,-0.11956041104784,-0.0919771799202145,-0.222392394173204,0.0438729819272518,9.8,1,0.340191968311681,0.127825545433636,1.14904287444559,1000,500,1011123
"pen",1.51994775758003,1.5529700731875,1.40244582655406,1.40263925538434,1.67125001006043,1.68097184734248,1.7040242936904,-0.106360480680383,-0.0566554478231854,-0.0497050328571973,-0.0515352271804169,-0.0734006458340662,-0.0973263449760869,0.0358923310165343,16,1,0.281081058264141,0.0669222519481116,1.68744600696585,1000,500,1011124
"unpen",1.72092466013371,1.76256044390512,1.85592098474926,1.8558687951868,1.68951771710425,1.67629149738857,1.69724497119201,0.0925987999736176,-0.0925394532390974,0.185138253212715,0.189802312515139,-0.108563484583063,0.355872864019792,0.0409823915633306,10.4,1,0.258448991979288,0.0550197691876449,1.68744600696585,1000,500,1011124
"pen",1.52536872568531,1.53001367917501,1.34822207199568,1.34781056321095,1.69551509267194,1.70827080717727,1.6980628542884,-0.117078392750102,-0.0364365532820946,-0.0806418394680071,-0.0829081983013296,-0.0520554081557193,-0.151723923448644,0.0335607553797414,15.8,1,0.318719725945626,0.0560680287534346,1.75242130119905,1000,500,1011125
"unpen",1.71816114649476,1.72240438946324,1.76881418018196,1.76843658779594,1.71644099748288,1.70940274437026,1.69955858960102,0.0737331749200467,-0.0705083705137745,0.144241545433821,0.145692051954037,-0.0832770483440843,0.268818509964086,0.0348585193141989,13.6,1,0.315501301096329,0.0515352401329211,1.75242130119905,1000,500,1011125
"pen",1.2205671116519,1.22180067726775,1.07876857018388,1.07899958767543,1.32850392747371,1.33965332288062,1.34234476629093,-0.260233043988012,-0.0539595495876928,-0.206273494400319,-0.224308183448081,-0.068416339750972,-0.421144403393632,0.0351718936248844,23.8,1,0.208928463874518,0.0866644797673609,1.32405043949601,1000,500,1011126
"unpen",1.37984307263468,1.38973944932293,1.47560209624446,1.47562086893784,1.36624220005119,1.36111038306602,1.3480647580599,-0.100363137794694,-0.0881783561821408,-0.0121847816125529,-0.0133332462875791,-0.101542050215435,-0.0244017411487122,0.0367579893514534,19.8,1,0.210442167229285,0.0789848666097608,1.32405043949601,1000,500,1011126
"pen",1.26987111684558,1.25811832231805,1.10182280380259,1.10230078189519,1.3886500221541,1.38208161799154,1.40642901008823,-0.236685796318236,-0.0384262863517169,-0.198259509966519,-0.210962058441221,-0.0535103483317534,-0.398500256282305,0.0350869979738594,16.6,1,0.233564167469869,0.068858965189087,1.33619558764305,1000,500,1011127
"unpen",1.43088112838128,1.42363432659993,1.49337155666977,1.49388633805303,1.41034206195059,1.38977337244111,1.40525717067617,-0.0732622119885713,-0.0697825994436639,-0.00347961254490743,-0.00404338532739892,-0.082827056102973,-0.00695373830035341,0.0349383138649112,17.4,1,0.235929898802413,0.0528976115494856,1.33619558764305,1000,500,1011127
"pen",1.16488550396827,1.17598942443276,1.01843282671804,1.01748111189217,1.30013030083331,1.30768344408189,1.33295970699878,-0.279650288591973,-0.034322797417456,-0.245327491174517,-0.260279156683027,-0.0549674208970751,-0.481450951826901,0.0368451981804595,14.2,1,0.283018344806545,0.111039491825953,1.27616922253261,1000,500,1011128
"unpen",1.34477323794775,1.36591660279511,1.45209917329969,1.45133777389786,1.34270144800735,1.33100980588797,1.34339274562372,-0.0989529080981975,-0.0743066732009863,-0.0246462348972113,-0.0258935723622188,-0.090822703814154,-0.0477882868655741,0.0383461868718466,12.4,1,0.303187991902314,0.107068739450822,1.27616922253261,1000,500,1011128
"pen",0.952869461086877,0.939411958609982,0.808874654846701,0.807925201569581,1.03952036785032,1.03793413266932,1.05130258948152,-0.357543057923168,-0.0104313829854221,-0.347111674937746,-0.372248382647348,-0.0303335403453887,-0.691764402584343,0.0346932105516641,20.4,1,0.218781603360224,0.0710093043740305,0.993236992314089,1000,500,1011129
"unpen",1.1069604867187,1.10600255611293,1.2104306487813,1.20976585974499,1.0689753982978,1.05111859050719,1.05705549620247,-0.197814620660999,-0.0513109618065928,-0.146503658854406,-0.156368148744844,-0.0678140690356376,-0.290000375857388,0.0383253180151795,16.6,1,0.245958457097071,0.0720047131034419,0.993236992314089,1000,500,1011129
"pen",1.40479504517306,1.42641015489805,1.27834170674692,1.27838801350431,1.54968301329723,1.5491151637699,1.55121637084009,-0.173229405724396,-0.0606526842513173,-0.112576721473079,-0.119838050492694,-0.0787154937613361,-0.221812758799469,0.0360129692787878,18.8,1,0.215469716417202,0.080946568330383,1.54701629593731,1000,500,1011130
"unpen",1.59315067456519,1.61494291769467,1.70869528958809,1.70884496422677,1.58098000777354,1.55206160910743,1.55484352532081,0.0116379223683053,-0.095524392281864,0.107162314650169,0.112495267690636,-0.112335578584633,0.208716719399073,0.0373018113646708,16.4,1,0.224947164626021,0.0785993505027548,1.54701629593731,1000,500,1011130
"pen",1.40433482666824,1.40053752080541,1.27246158028262,1.27214719171308,1.51115788095891,1.50947724068725,1.50175643029578,-0.176209168154846,-0.0606864655888417,-0.115522702566004,-0.123050571242091,-0.0760369528493805,-0.227111093866913,0.03199083273696,25,1,0.223188091365738,0.0909010471870123,1.54220415140761,1000,500,1011131
"unpen",1.56982401684624,1.57390921042876,1.65153356774427,1.65096664437367,1.54012506664794,1.52482925231194,1.50778872482154,-0.0122861251869246,-0.0908240174279385,0.0785378922410139,0.0832355828318827,-0.10570102108389,0.152177096029851,0.0338793297624716,18.2,1,0.214797392543099,0.0789958301032801,1.54220415140761,1000,500,1011131
"pen",1.37263156687495,1.35688644926992,1.18017918070543,1.18050538531034,1.47260727136982,1.47858128211912,1.53188224934343,-0.184720939253738,-0.0161279699082013,-0.168592969345537,-0.174733697840169,-0.0350942316519178,-0.320057652169107,0.0346125468229968,16.6,1,0.153252232635086,0.0223427102075954,1.51584812930382,1000,500,1011132
"unpen",1.54506889056608,1.55023365837862,1.58922905058209,1.58950094837915,1.5022685675652,1.50232134975348,1.53956949135227,-0.00715596588982953,-0.0549841454299014,0.0478281795400719,0.0479856355988804,-0.0702157762554575,0.0890083034757443,0.0372465790036041,10.8,1,0.139157626517006,0.0179850822668095,1.51584812930382,1000,500,1011132
"pen",1.33474734217594,1.32796754212245,1.15577187836173,1.15531050903846,1.4582550642203,1.47472520149326,1.51341271961925,-0.223459483622286,-0.0518519439051692,-0.171607539717117,-0.184209957304756,-0.0687559080656025,-0.343913176251491,0.0379761514856947,11.2,1,0.264615027606184,0.073401944097687,1.44833432104597,1000,500,1011133
"unpen",1.51930883908018,1.52906558091212,1.6007740554059,1.6005000382508,1.49035200138211,1.49902751614988,1.51774637055074,-0.0339900554403087,-0.0854009972141066,0.0514109417737978,0.0539736592656449,-0.100611128696817,0.101110637038379,0.0385672659188697,11.4,1,0.253279034130436,0.0657121645398232,1.44833432104597,1000,500,1011133
"pen",1.29019460465063,1.26217320892954,1.12730655846918,1.12726643597948,1.35159010432322,1.36704623808722,1.42723984725194,-0.225652784160879,-0.0373013977778775,-0.188351386383001,-0.198952588706165,-0.049838260547897,-0.372380025325542,0.0317454678221205,26.6,1,0.227413184410785,0.0505506984327511,1.38362666994413,1000,500,1011134
"unpen",1.44969468220195,1.4268673297803,1.50316025079479,1.50307222025422,1.38647992388502,1.389134078461,1.42892737775007,-0.0658224513461527,-0.0677047106320471,0.00188225928589436,0.00189755142155312,-0.0780100114831271,0.00361753163233743,0.0323696724837585,23.8,1,0.216074040906395,0.0472235611056465,1.38362666994413,1000,500,1011134
"pen",1.33235747356764,1.31477609574979,1.20243317960352,1.20232168008357,1.3830278854971,1.40180027790254,1.40200297013594,-0.205342973340013,-0.0575781369679254,-0.147764836372088,-0.1601088206099,-0.075093727098272,-0.297560761074574,0.028452908775402,49,1,0.16849620936299,0.0450877744776308,1.37924751325725,1000,500,1011135
"unpen",1.47227947002447,1.46645512198693,1.5481220344213,1.54786453792835,1.39692158234726,1.40889851810214,1.40751524988296,-0.0613266765445538,-0.0852249284444075,0.0238982518998537,0.0255436717529086,-0.102300327934715,0.0482136304606658,0.0295165988539618,43.2,1,0.157121011284032,0.0452758809841401,1.37924751325725,1000,500,1011135
"pen",1.51297630872485,1.48985027861362,1.32938003883222,1.3292143015343,1.67895114055777,1.66790284886994,1.67766452912749,-0.128080884730112,-0.0407677129488101,-0.0873131717813021,-0.0902242089122683,-0.0552000870879234,-0.171179894440494,0.0335596660553843,22.4,1,0.23722933245669,0.0701349431871146,1.67002846945499,1000,500,1011136
"unpen",1.70844197514794,1.69220105550964,1.75646318735372,1.75625036573266,1.73738928638975,1.71233038252081,1.68274663783529,0.062400738423607,-0.0708980840460913,0.133298822469698,0.135803105232297,-0.0837858738067424,0.255810338534977,0.0350158925254594,18.8,1,0.246570395310904,0.0560865120940593,1.67002846945499,1000,500,1011136
"pen",1.40746923840907,1.42802952896801,1.28219004703924,1.28202533176663,1.54229367273126,1.55012001765336,1.51902042567196,-0.154543173096581,-0.0436245153969205,-0.11091865769966,-0.115867458981341,-0.0618204126751211,-0.217902291333504,0.0285762347425922,41,1,0.220734507914123,0.0550443696810119,1.53965483225058,1000,500,1011137
"unpen",1.55179339603037,1.58927059709529,1.63617324380422,1.6358669622011,1.55850816701787,1.55845205176034,1.52390628864452,-0.00441057750092263,-0.0743323149555853,0.0699217374546627,0.0727363723697561,-0.0913167343159782,0.136000434289757,0.0300478047292806,33.8,1,0.203955931657976,0.0574623248449469,1.53965483225058,1000,500,1011137
"pen",1.38939906504016,1.39339371498422,1.24508742465988,1.2446074733096,1.47951888206463,1.50697152039547,1.52410125290238,-0.184147516064685,-0.0560391893505754,-0.128108326714109,-0.136961935530278,-0.0713858115051866,-0.254918730038799,0.0336913638580076,19,1,0.249182052394433,0.0813886964725273,1.49354333863942,1000,500,1011138
"unpen",1.54890823247269,1.56243320895569,1.64497928913857,1.64446470584361,1.47676496962672,1.49331362448947,1.52035198771492,-0.0175670279712541,-0.0911642185166645,0.0735971905454104,0.0776738139944548,-0.106444698693508,0.145020685541344,0.0362900271580402,15.6,1,0.230781392519152,0.0698390976790513,1.49354333863942,1000,500,1011138
"pen",0.988173492108004,0.980618257736582,0.835184700889894,0.834646280978549,1.04957457660716,1.06270679815039,1.10734706180982,-0.326804648158314,0.0131263992404121,-0.339931047398726,-0.352085019653233,-0.0176218453875314,-0.664929836250065,0.0360903999364119,21.4,1,0.287335108946434,0.0995783310388707,1.12757381086097,1000,500,1011139
